,time,rssi,label
1715,1578566342635,-75,leave
1716,1578566342738,-77,leave
1717,1578566342849,-73,leave
1718,1578566342954,-78,leave
1719,1578566343055,-73,leave
1720,1578566343161,-80,leave
1721,1578566343266,-76,leave
1722,1578566343372,-83,leave
1723,1578566343477,-75,leave
1724,1578566343579,-73,leave
1725,1578566343682,-73,leave
1726,1578566343784,-77,leave
1727,1578566343883,-86,leave
1728,1578566343991,-84,leave
1729,1578566344227,-81,leave
1730,1578566344306,-76,leave
1731,1578566344412,-84,leave
1732,1578566344510,-83,leave
1733,1578566344618,-80,leave
1734,1578566344725,-83,leave
1735,1578566344830,-76,leave
1736,1578566345062,-87,leave
1737,1578566345142,-75,leave
1738,1578566345592,-78,leave
1739,1578566345773,-83,leave
1740,1578566345878,-85,leave
1741,1578566345977,-86,leave
1742,1578566346080,-88,leave
1743,1578566346181,-88,leave
1744,1578566346294,-84,leave
1745,1578566346395,-80,leave
1746,1578566346502,-86,leave
1747,1578566346607,-82,leave
1748,1578566346714,-94,leave
1749,1578566346817,-87,leave
1750,1578566346922,-104,leave
1751,1578566347026,-80,leave
1752,1578566347135,-90,leave
1753,1578566347240,-85,leave
1754,1578566347346,-86,leave
1755,1578566347461,-89,leave
1756,1578566347684,-89,leave
1757,1578566347770,-90,leave
1758,1578566347873,-87,leave
1759,1578566347978,-86,leave
1760,1578566348083,-84,leave
1761,1578566348191,-85,leave
1762,1578566348299,-93,leave
1763,1578566348400,-94,leave
1764,1578566348634,-86,leave
1765,1578566348710,-84,leave
1766,1578566348802,-85,leave
1767,1578566348911,-84,far
1768,1578566349014,-81,far
1769,1578566349115,-96,far
1770,1578566349221,-86,far
1771,1578566349331,-89,far
1772,1578566349435,-87,far
1773,1578566349540,-92,far
1774,1578566349642,-89,far
1775,1578566349747,-87,far
1776,1578566349855,-88,far
1777,1578566349957,-88,far
1778,1578566350065,-89,far
1779,1578566350167,-94,far
1780,1578566350275,-98,far
1781,1578566350371,-93,far
1782,1578566350483,-89,far
1783,1578566350588,-87,far
1784,1578566350694,-86,far
1785,1578566351025,-86,far
1786,1578566351102,-79,far
1787,1578566351207,-78,far
1788,1578566351310,-77,far
1789,1578566351423,-80,far
1790,1578566351523,-80,far
1791,1578566351620,-80,far
1792,1578566351720,-80,far
1793,1578566351827,-80,far
1794,1578566351936,-80,far
1795,1578566352046,-80,far
1796,1578566352150,-82,far
1797,1578566352266,-82,far
1798,1578566352371,-83,far
1799,1578566352474,-82,far
1800,1578566352584,-83,far
1801,1578566352693,-82,far
1802,1578566353034,-84,far
1803,1578566353225,-81,far
1804,1578566353455,-80,far
1805,1578566353540,-80,far
1806,1578566353650,-82,far
1807,1578566353755,-82,far
1808,1578566353855,-82,far
1809,1578566353962,-82,far
1810,1578566354069,-88,far
1811,1578566354169,-85,far
1812,1578566354275,-93,far
1813,1578566354376,-85,far
1814,1578566354485,-89,far
1815,1578566354594,-86,far
1816,1578566354695,-83,far
1817,1578566354799,-82,far
1818,1578566354896,-83,far
1819,1578566355002,-82,far
1820,1578566355111,-80,far
1821,1578566355219,-85,far
1822,1578566355333,-95,far
1823,1578566355771,-100,far
1824,1578566355848,-99,far
1825,1578566355951,-100,far
1826,1578566356062,-100,far
1827,1578566356173,-92,far
1828,1578566356277,-91,far
1829,1578566356376,-92,far
1830,1578566356485,-96,far
1831,1578566356588,-92,far
1832,1578566356698,-91,far
1833,1578566356805,-90,far
1834,1578566356908,-90,far
1835,1578566357005,-89,far
1836,1578566357106,-89,far
1837,1578566357214,-90,far
1838,1578566357316,-89,far
1839,1578566357415,-88,far
1840,1578566357526,-89,far
1841,1578566357757,-90,far
1842,1578566357839,-90,far
1843,1578566357939,-89,far
1844,1578566358052,-89,far
1845,1578566358160,-91,far
1846,1578566358265,-91,far
1847,1578566358373,-91,far
1848,1578566358607,-90,far
1849,1578566358681,-89,far
1850,1578566358789,-90,far
1851,1578566358895,-90,far
1852,1578566359003,-89,far
1853,1578566359104,-89,far
1854,1578566359215,-88,far
1855,1578566359318,-85,far
1856,1578566359426,-85,far
1857,1578566359529,-86,far
1858,1578566359637,-87,far
1859,1578566359744,-87,far
1860,1578566359852,-86,far
1861,1578566359959,-87,far
1862,1578566360060,-85,far
1863,1578566360167,-86,far
1864,1578566360268,-87,far
1865,1578566360369,-88,far
1866,1578566360477,-88,far
1867,1578566360585,-87,far
1868,1578566360692,-89,far
1869,1578566360799,-90,far
1870,1578566360901,-89,far
1871,1578566361011,-89,far
1872,1578566361104,-88,far
1873,1578566361219,-90,far
1874,1578566361327,-89,far
1875,1578566361429,-89,far
1876,1578566361536,-88,far
1877,1578566361638,-88,far
1878,1578566361740,-88,far
1879,1578566361845,-88,far
1880,1578566361946,-87,far
1881,1578566362056,-87,far
1882,1578566362160,-86,far
1883,1578566362266,-87,far
1884,1578566362376,-87,far
1885,1578566362484,-86,far
1886,1578566362593,-87,far
1887,1578566362695,-85,far
1888,1578566362795,-85,far
1889,1578566362906,-85,far
1890,1578566363010,-86,far
1891,1578566363115,-85,far
1892,1578566363221,-85,far
1893,1578566363319,-87,far
1894,1578566363422,-81,far
1895,1578566363533,-81,far
1896,1578566363639,-81,far
1897,1578566363743,-81,far
1898,1578566363851,-82,far
1899,1578566363953,-83,far
1900,1578566364059,-83,far
1901,1578566364165,-83,far
1902,1578566364269,-83,far
1903,1578566364372,-83,far
1904,1578566364483,-83,far
1905,1578566364588,-82,far
1906,1578566364689,-82,far
1907,1578566364923,-82,far
1908,1578566365004,-82,far
1909,1578566365108,-82,far
1910,1578566365209,-82,far
1911,1578566365320,-82,far
1912,1578566365424,-82,far
1913,1578566365532,-82,far
1914,1578566365631,-83,far
1915,1578566365742,-84,far
1916,1578566365849,-78,far
1917,1578566365942,-82,far
1918,1578566366050,-92,far
1919,1578566366282,-77,far
1920,1578566366362,-81,far
1921,1578566366482,-77,far
1922,1578566366712,-80,far
1923,1578566366796,-81,far
1924,1578566366895,-77,far
1925,1578566366989,-78,far
1926,1578566367091,-87,approach
1927,1578566367435,-93,approach
1928,1578566367523,-85,approach
1929,1578566367622,-86,approach
1930,1578566367732,-80,approach
1931,1578566367843,-78,approach
1932,1578566367943,-81,approach
1933,1578566368042,-77,approach
1934,1578566368156,-78,approach
1935,1578566368266,-76,approach
1936,1578566368375,-77,approach
1937,1578566368479,-80,approach
1938,1578566368579,-73,approach
1939,1578566368689,-73,approach
1940,1578566368790,-72,approach
1941,1578566368894,-72,approach
1942,1578566368995,-78,approach
1943,1578566369093,-80,approach
1944,1578566369214,-74,approach
1945,1578566369452,-76,approach
1946,1578566369537,-75,approach
1947,1578566369639,-78,approach
1948,1578566369751,-73,approach
1949,1578566369845,-76,approach
1950,1578566369945,-80,approach
1951,1578566370046,-82,approach
1952,1578566370154,-74,approach
1953,1578566370262,-75,approach
1954,1578566370367,-74,approach
1955,1578566370473,-74,approach
1956,1578566370579,-74,approach
1957,1578566370682,-74,approach
1958,1578566370783,-76,approach
1959,1578566371017,-69,approach
1960,1578566371100,-71,approach
1961,1578566371209,-69,approach
1962,1578566371315,-81,approach
1963,1578566371416,-69,approach
1964,1578566371521,-68,approach
1965,1578566371627,-64,approach
1966,1578566371730,-61,approach
1967,1578566371841,-64,approach
1968,1578566371942,-63,approach
1969,1578566372045,-68,approach
1970,1578566372149,-72,approach
1971,1578566372257,-62,approach
1972,1578566372362,-58,approach
1973,1578566372473,-57,approach
1974,1578566372575,-61,approach
1975,1578566372685,-63,approach
1976,1578566372790,-58,approach
1977,1578566372893,-66,approach
1978,1578566372992,-72,approach
1979,1578566373095,-58,approach
1980,1578566373188,-70,approach
1981,1578566373291,-65,approach
1982,1578566373402,-58,approach
1983,1578566373508,-58,approach
1984,1578566373614,-57,approach
1985,1578566373811,-57,near
1986,1578566373915,-58,near
1987,1578566374023,-55,near
1988,1578566374131,-56,near
1989,1578566374241,-56,near
1990,1578566374346,-56,near
1991,1578566374455,-55,near
1992,1578566374558,-54,near
1993,1578566374665,-54,near
1994,1578566374767,-54,near
1995,1578566374871,-54,near
1996,1578566374978,-54,near
1997,1578566375083,-54,near
1998,1578566375315,-56,near
1999,1578566375409,-57,near
2000,1578566375514,-58,near
2001,1578566375615,-58,near
2002,1578566375717,-56,near
2003,1578566375826,-56,near
2004,1578566375927,-56,near
2005,1578566376024,-56,near
2006,1578566376131,-56,near
2007,1578566376233,-57,near
2008,1578566376337,-60,near
2009,1578566376429,-59,near
2010,1578566376532,-58,near
2011,1578566376637,-62,near
2012,1578566376742,-68,near
2013,1578566376851,-68,near
2014,1578566376969,-63,near
2015,1578566377069,-61,near
2016,1578566377176,-59,near
2017,1578566377275,-58,near
2018,1578566377384,-57,near
2019,1578566377488,-56,near
2020,1578566377697,-52,near
2021,1578566377794,-52,near
2022,1578566377998,-53,near
2023,1578566378101,-50,near
2024,1578566378206,-52,near
2025,1578566378316,-52,near
2026,1578566378416,-56,near
2027,1578566378525,-58,near
2028,1578566378623,-58,near
2029,1578566378845,-56,near
2030,1578566379061,-55,near
2031,1578566379169,-54,near
2032,1578566379279,-53,near
2033,1578566379381,-53,near
2034,1578566379486,-53,near
2035,1578566379599,-53,near
2036,1578566379697,-54,near
2037,1578566379800,-57,near
2038,1578566379899,-57,near
2039,1578566380015,-59,near
2040,1578566380125,-58,near
2041,1578566380357,-58,near
2042,1578566380444,-58,near
2043,1578566380555,-58,near
2044,1578566380649,-58,near
2045,1578566380757,-57,near
2046,1578566380865,-57,near
2047,1578566380972,-56,near
2048,1578566381074,-56,near
2049,1578566381183,-57,near
2050,1578566381282,-57,near
2051,1578566381391,-57,near
2052,1578566381496,-56,near
2053,1578566381600,-56,near
2054,1578566381700,-56,near
2055,1578566381805,-56,near
2056,1578566381909,-56,near
2057,1578566382014,-56,near
2058,1578566382123,-56,near
2059,1578566382234,-56,near
2060,1578566382338,-56,near
2061,1578566382440,-56,near
2062,1578566382547,-56,near
2063,1578566382644,-56,near
2064,1578566382879,-56,near
2065,1578566382966,-57,near
2066,1578566383069,-57,near
2067,1578566383173,-57,near
2068,1578566383280,-58,near
2069,1578566383387,-58,near
2070,1578566383493,-58,near
2071,1578566383605,-58,near
2072,1578566383708,-58,near
2073,1578566383809,-57,near
2074,1578566383910,-57,near
2075,1578566384007,-58,near
2076,1578566384112,-58,near
2077,1578566384209,-58,near
2078,1578566384452,-58,near
2079,1578566384642,-58,near
2080,1578566384736,-58,near
2081,1578566384841,-58,near
2082,1578566384950,-58,near
2083,1578566385060,-58,near
2084,1578566385159,-57,near
2085,1578566385277,-57,near
2086,1578566385378,-57,near
2087,1578566385484,-57,near
2088,1578566385579,-57,near
2089,1578566385685,-57,near
2090,1578566385797,-57,near
2091,1578566385898,-56,near
2092,1578566386012,-56,near
2093,1578566386114,-56,near
2094,1578566386210,-56,near
2095,1578566386320,-58,near
2096,1578566386424,-59,near
2097,1578566386530,-59,near
2098,1578566386769,-60,near
2099,1578566386861,-56,near
2100,1578566386960,-56,near
2101,1578566387070,-57,near
2102,1578566387169,-57,near
2103,1578566387274,-57,near
2104,1578566387381,-57,near
2105,1578566387486,-57,near
2106,1578566387592,-57,near
2107,1578566387702,-57,near
2108,1578566387806,-57,near
2109,1578566388148,-54,near
2110,1578566388229,-54,near
2111,1578566388330,-55,near
2112,1578566388438,-54,near
2113,1578566388540,-54,near
2114,1578566388643,-55,near
2115,1578566388748,-54,near
2116,1578566388848,-55,near
2117,1578566388955,-54,near
2118,1578566389065,-54,near
2119,1578566389173,-55,near
2120,1578566389281,-56,near
2121,1578566389387,-57,near
2122,1578566389496,-56,near
2123,1578566389601,-56,near
2124,1578566389702,-56,near
2125,1578566389807,-56,near
2126,1578566389915,-55,near
2127,1578566390017,-56,near
2128,1578566390115,-55,near
2129,1578566390223,-53,near
2130,1578566390322,-51,near
2131,1578566390432,-51,near
2132,1578566390539,-54,near
2133,1578566390635,-57,near
2134,1578566390753,-66,near
2135,1578566390842,-56,near
2136,1578566390949,-58,leave
2137,1578566391053,-57,leave
2138,1578566391160,-69,leave
2139,1578566391266,-73,leave
2140,1578566391383,-64,leave
2141,1578566391490,-71,leave
2142,1578566391591,-72,leave
2143,1578566391696,-71,leave
2144,1578566391804,-71,leave
2145,1578566391902,-82,leave
2146,1578566392010,-89,leave
2147,1578566392112,-75,leave
2148,1578566392221,-74,leave
2149,1578566392326,-75,leave
2150,1578566392434,-78,leave
2151,1578566392534,-80,leave
2152,1578566392639,-73,leave
2153,1578566392751,-82,leave
2154,1578566392858,-74,leave
2155,1578566392965,-71,leave
2156,1578566393068,-74,leave
2157,1578566393171,-80,leave
2158,1578566393268,-76,leave
2159,1578566393381,-75,leave
2160,1578566393492,-80,leave
2161,1578566393590,-75,leave
2162,1578566393696,-85,leave
2163,1578566393799,-77,leave
2164,1578566393905,-80,leave
2165,1578566394006,-84,leave
2166,1578566394116,-76,leave
2167,1578566394216,-83,leave
2168,1578566394442,-88,leave
2169,1578566394524,-85,leave
2170,1578566394631,-76,leave
2171,1578566394743,-81,leave
2172,1578566394845,-83,leave
2173,1578566394944,-81,leave
2174,1578566395058,-89,leave
2175,1578566395167,-90,leave
2176,1578566395276,-80,leave
2177,1578566395383,-84,leave
2178,1578566395482,-79,leave
2179,1578566395713,-86,leave
2180,1578566395898,-84,leave
2181,1578566396006,-87,leave
2182,1578566396114,-81,leave
2183,1578566396220,-87,leave
2184,1578566396329,-89,leave
2185,1578566396437,-82,leave
2186,1578566396542,-83,leave
2187,1578566396653,-84,leave
2188,1578566396757,-100,leave
2189,1578566396857,-84,leave
2190,1578566396962,-101,leave
2191,1578566397188,-85,leave
2192,1578566397279,-82,leave
2193,1578566397380,-84,leave
2194,1578566397483,-90,leave
2195,1578566397588,-88,leave
2196,1578566397684,-92,leave
2197,1578566397795,-94,leave
2198,1578566397896,-81,leave
2199,1578566398000,-87,leave
2200,1578566398100,-92,leave
2201,1578566398202,-89,far
2202,1578566398304,-83,far
2203,1578566398408,-81,far
2204,1578566398519,-80,far
2205,1578566398632,-84,far
2206,1578566398731,-83,far
2207,1578566398835,-88,far
2208,1578566398935,-96,far
2209,1578566399042,-96,far
2210,1578566399148,-98,far
2211,1578566399252,-96,far
2212,1578566399366,-96,far
2213,1578566399473,-92,far
2214,1578566399586,-90,far
2215,1578566399817,-92,far
2216,1578566399895,-93,far
2217,1578566399996,-94,far
2218,1578566400086,-96,far
2219,1578566400327,-84,far
2220,1578566400409,-83,far
2221,1578566400517,-83,far
2222,1578566400622,-83,far
2223,1578566400856,-85,far
2224,1578566400941,-85,far
2225,1578566401046,-86,far
2226,1578566401149,-87,far
2227,1578566401260,-88,far
2228,1578566401367,-87,far
2229,1578566401468,-86,far
2230,1578566401576,-88,far
2231,1578566401677,-87,far
2232,1578566401783,-87,far
2233,1578566401887,-85,far
2234,1578566402119,-84,far
2235,1578566402201,-85,far
2236,1578566402311,-85,far
2237,1578566402409,-85,far
2238,1578566402519,-84,far
2239,1578566402618,-84,far
2240,1578566402727,-85,far
2241,1578566402830,-85,far
2242,1578566402933,-85,far
2243,1578566403033,-84,far
2244,1578566403473,-86,far
2245,1578566403552,-85,far
2246,1578566403656,-84,far
2247,1578566403761,-84,far
2248,1578566403869,-85,far
2249,1578566403969,-84,far
2250,1578566404077,-84,far
2251,1578566404177,-85,far
2252,1578566404287,-84,far
2253,1578566404391,-89,far
2254,1578566404498,-90,far
2255,1578566404602,-89,far
2256,1578566404704,-90,far
2257,1578566404808,-91,far
2258,1578566404902,-88,far
2259,1578566405014,-91,far
2260,1578566405117,-92,far
2261,1578566405223,-93,far
2262,1578566405327,-90,far
2263,1578566405437,-92,far
2264,1578566405536,-94,far
2265,1578566405642,-91,far
2266,1578566405750,-93,far
2267,1578566405855,-92,far
2268,1578566405963,-92,far
2269,1578566406070,-91,far
2270,1578566406180,-92,far
2271,1578566406283,-90,far
2272,1578566406392,-92,far
2273,1578566406501,-92,far
2274,1578566406610,-91,far
2275,1578566406710,-90,far
2276,1578566406814,-91,far
2277,1578566406919,-90,far
2278,1578566407023,-91,far
2279,1578566407260,-93,far
2280,1578566407344,-90,far
2281,1578566407454,-93,far
2282,1578566407561,-93,far
2283,1578566407654,-91,far
2284,1578566407766,-93,far
2285,1578566407874,-93,far
2286,1578566407977,-92,far
2287,1578566408083,-94,far
2288,1578566408184,-92,far
2289,1578566408293,-91,far
2290,1578566408523,-88,far
2291,1578566408601,-89,far
2292,1578566408704,-88,far
2293,1578566408810,-88,far
2294,1578566408915,-89,far
2295,1578566409024,-87,far
2296,1578566409133,-87,far
2297,1578566409240,-87,far
2298,1578566409343,-89,far
2299,1578566409448,-91,far
2300,1578566409550,-98,far
2301,1578566409655,-88,far
2302,1578566409756,-83,far
2303,1578566409865,-81,far
2304,1578566409975,-83,far
2305,1578566410067,-83,far
2306,1578566410168,-84,approach
2307,1578566410274,-82,approach
2308,1578566410382,-84,approach
2309,1578566410490,-84,approach
2310,1578566410608,-78,approach
2311,1578566410708,-89,approach
2312,1578566410806,-78,approach
2313,1578566410905,-76,approach
2314,1578566411014,-80,approach
2315,1578566411115,-84,approach
2316,1578566411351,-80,approach
2317,1578566411425,-76,approach
2318,1578566411540,-92,approach
2319,1578566411642,-78,approach
2320,1578566411747,-89,approach
2321,1578566411855,-80,approach
2322,1578566411959,-83,approach
2323,1578566412066,-80,approach
2324,1578566412179,-82,approach
2325,1578566412279,-80,approach
2326,1578566412385,-77,approach
2327,1578566412484,-86,approach
2328,1578566412594,-80,approach
2329,1578566412692,-82,approach
2330,1578566412804,-80,approach
2331,1578566412908,-74,approach
2332,1578566413015,-76,approach
2333,1578566413115,-75,approach
2334,1578566413354,-90,approach
2335,1578566413439,-78,approach
2336,1578566413545,-76,approach
2337,1578566413658,-80,approach
2338,1578566413765,-80,approach
2339,1578566413863,-85,approach
2340,1578566413972,-92,approach
2341,1578566414073,-75,approach
2342,1578566414173,-74,approach
2343,1578566414281,-71,approach
2344,1578566414387,-74,approach
2345,1578566414492,-76,approach
2346,1578566414606,-92,approach
2347,1578566414703,-74,approach
2348,1578566414937,-73,approach
2349,1578566415025,-80,approach
2350,1578566415131,-74,approach
2351,1578566415231,-63,approach
2352,1578566415341,-74,approach
2353,1578566415443,-77,approach
2354,1578566415541,-73,approach
2355,1578566415640,-68,approach
2356,1578566415749,-72,approach
2357,1578566415858,-74,approach
2358,1578566415966,-62,approach
2359,1578566416206,-62,approach
2360,1578566416287,-73,approach
2361,1578566416396,-67,approach
2362,1578566416502,-61,approach
2363,1578566416603,-64,approach
2364,1578566416708,-65,approach
2365,1578566416813,-62,approach
2366,1578566416923,-58,approach
2367,1578566417022,-66,approach
2368,1578566417121,-60,approach
2369,1578566417225,-56,approach
2370,1578566417334,-61,approach
2371,1578566417441,-59,approach
2372,1578566417546,-63,approach
2373,1578566417655,-58,approach
2374,1578566417850,-54,approach
2375,1578566417955,-55,near
2376,1578566418060,-53,near
2377,1578566418163,-53,near
2378,1578566418273,-52,near
2379,1578566418380,-52,near
2380,1578566418483,-52,near
2381,1578566418590,-52,near
2382,1578566418697,-52,near
2383,1578566418797,-53,near
2384,1578566418905,-54,near
2385,1578566419006,-54,near
2386,1578566419114,-54,near
2387,1578566419226,-54,near
2388,1578566419332,-54,near
2389,1578566419436,-54,near
2390,1578566419544,-53,near
2391,1578566419649,-53,near
2392,1578566419756,-53,near
2393,1578566419866,-53,near
2394,1578566419970,-53,near
2395,1578566420075,-53,near
2396,1578566420175,-53,near
2397,1578566420288,-53,near
2398,1578566420515,-53,near
2399,1578566420599,-54,near
2400,1578566420697,-54,near
2401,1578566420806,-54,near
2402,1578566420906,-54,near
2403,1578566421017,-54,near
2404,1578566421117,-54,near
2405,1578566421221,-54,near
2406,1578566421448,-54,near
2407,1578566421535,-54,near
2408,1578566421644,-54,near
2409,1578566421742,-54,near
2410,1578566421845,-54,near
2411,1578566422065,-54,near
2412,1578566422166,-54,near
2413,1578566422378,-54,near
2414,1578566422719,-54,near
2415,1578566422798,-54,near
2416,1578566422907,-54,near
2417,1578566423014,-54,near
2418,1578566423123,-54,near
2419,1578566423231,-55,near
2420,1578566423334,-54,near
2421,1578566423444,-55,near
2422,1578566423554,-54,near
2423,1578566423657,-55,near
2424,1578566423859,-55,near
2425,1578566424100,-55,near
2426,1578566424180,-55,near
2427,1578566424281,-54,near
2428,1578566424385,-54,near
2429,1578566424487,-54,near
2430,1578566424585,-55,near
2431,1578566424695,-55,near
2432,1578566424803,-50,near
2433,1578566424907,-51,near
2434,1578566425017,-50,near
2435,1578566425116,-50,near
2436,1578566425216,-51,near
2437,1578566425322,-51,near
2438,1578566425430,-51,near
2439,1578566425527,-51,near
2440,1578566425644,-51,near
2441,1578566425747,-51,near
2442,1578566425845,-51,near
2443,1578566425946,-51,near
2444,1578566426060,-51,near
2445,1578566426161,-51,near
2446,1578566426273,-51,near
2447,1578566426381,-51,near
2448,1578566426491,-51,near
2449,1578566426594,-51,near
2450,1578566426694,-51,near
2451,1578566426799,-51,near
2452,1578566426898,-51,near
2453,1578566426992,-51,near
2454,1578566427094,-51,near
2455,1578566427203,-51,near
2456,1578566427310,-51,near
2457,1578566427418,-51,near
2458,1578566427524,-51,near
2459,1578566427626,-51,near
2460,1578566427724,-51,near
2461,1578566427843,-51,near
2462,1578566427947,-52,near
2463,1578566428049,-52,near
2464,1578566428159,-52,near
2465,1578566428270,-52,near
2466,1578566428371,-51,near
2467,1578566428481,-51,near
2468,1578566428574,-51,near
2469,1578566428682,-51,near
2470,1578566428783,-51,near
2471,1578566428895,-53,near
2472,1578566429003,-52,near
2473,1578566429106,-52,near
2474,1578566429216,-52,near
2475,1578566429316,-52,near
2476,1578566429411,-52,near
2477,1578566429519,-52,near
2478,1578566429627,-52,near
2479,1578566429733,-52,near
2480,1578566429831,-52,near
2481,1578566429931,-52,near
2482,1578566430035,-54,near
2483,1578566430141,-52,near
2484,1578566430246,-53,near
2485,1578566430350,-53,near
2486,1578566430451,-53,near
2487,1578566430557,-53,near
2488,1578566430662,-53,near
2489,1578566430771,-53,near
2490,1578566430873,-54,near
2491,1578566430976,-54,near
2492,1578566431080,-54,near
2493,1578566431178,-54,near
2494,1578566431287,-54,near
2495,1578566431392,-54,near
2496,1578566431499,-54,near
2497,1578566431605,-54,near
2498,1578566431706,-52,near
2499,1578566431807,-53,near
2500,1578566431917,-53,near
2501,1578566432005,-50,near
2502,1578566432114,-51,leave
2503,1578566432215,-57,leave
2504,1578566432323,-57,leave
2505,1578566432425,-60,leave
2506,1578566432537,-58,leave
2507,1578566432652,-67,leave
2508,1578566432758,-67,leave
2509,1578566432862,-62,leave
2510,1578566432971,-65,leave
2511,1578566433082,-68,leave
2512,1578566433185,-74,leave
2513,1578566433293,-78,leave
2514,1578566433401,-91,leave
2515,1578566433510,-77,leave
2516,1578566433610,-80,leave
2517,1578566433714,-77,leave
2518,1578566433823,-76,leave
2519,1578566433928,-80,leave
2520,1578566434030,-85,leave
2521,1578566434137,-77,leave
2522,1578566434244,-75,leave
2523,1578566434354,-74,leave
2524,1578566434460,-80,leave
2525,1578566434559,-79,leave
2526,1578566434667,-85,leave
2527,1578566434899,-84,leave
2528,1578566434983,-88,leave
2529,1578566435084,-80,leave
2530,1578566435191,-83,leave
2531,1578566435297,-85,leave
2532,1578566435403,-83,leave
2533,1578566435501,-89,leave
2534,1578566435609,-84,leave
2535,1578566435711,-81,leave
2536,1578566435817,-80,leave
2537,1578566435928,-82,leave
2538,1578566436035,-89,leave
2539,1578566436143,-80,leave
2540,1578566436243,-83,leave
2541,1578566436349,-81,leave
2542,1578566436451,-84,leave
2543,1578566436682,-86,leave
2544,1578566436767,-82,leave
2545,1578566436877,-96,leave
2546,1578566436981,-89,leave
2547,1578566437084,-80,leave
2548,1578566437190,-78,leave
2549,1578566437295,-83,leave
2550,1578566437404,-85,leave
2551,1578566437510,-83,leave
2552,1578566437733,-87,leave
2553,1578566438040,-88,leave
2554,1578566438124,-84,leave
2555,1578566438230,-80,leave
2556,1578566438463,-82,leave
2557,1578566438542,-83,leave
2558,1578566438780,-83,leave
2559,1578566438862,-90,leave
2560,1578566438963,-85,leave
2561,1578566439076,-82,leave
2562,1578566439178,-86,leave
2563,1578566439288,-86,leave
2564,1578566439387,-84,leave
2565,1578566439494,-88,leave
2566,1578566439600,-87,leave
2567,1578566439703,-85,leave
2568,1578566439928,-81,leave
2569,1578566440011,-82,far
2570,1578566440117,-83,far
2571,1578566440223,-83,far
2572,1578566440458,-84,far
2573,1578566440545,-82,far
2574,1578566440652,-88,far
2575,1578566440753,-89,far
2576,1578566440862,-88,far
2577,1578566440967,-88,far
2578,1578566441072,-89,far
2579,1578566441186,-94,far
2580,1578566441279,-93,far
